CPU: ID 0x206a7, Processor Type 0x0, Family 0x6, Model 0x2a, Stepping 0x7
Northbridge: 8086:0100 (2nd generation (Sandy Bridge family) Core Processor (Desktop))
Southbridge: 8086:1c4e (Q67)

============= GPIOS =============

GPIOBASE = 0x0500 (IO)

gpiobase+0x0000: 0xbff7edfe (GPIO_USE_SEL)
gpiobase+0x0000: 0xb96ba1ff (GPIO_USE_SEL) DEFAULT
gpiobase+0x0000: 0x069c4c01 (GPIO_USE_SEL) DIFF
gpiobase+0x0004: 0xbfffa7ff (GP_IO_SEL)
gpiobase+0x0004: 0xf6ff6eff (GP_IO_SEL) DEFAULT
gpiobase+0x0004: 0x4900c900 (GP_IO_SEL) DIFF
gpiobase+0x0008: 0x00000000 (RESERVED)
gpiobase+0x000c: 0x78d1b635 (GP_LVL)
gpiobase+0x000c: 0x02fe0100 (GP_LVL) DEFAULT
gpiobase+0x000c: 0x7a2fb735 (GP_LVL) DIFF
gpiobase+0x0010: 0x00000000 (RESERVED)
gpiobase+0x0014: 0x00000000 (RESERVED)
gpiobase+0x0018: 0x00000000 (GPO_BLINK)
gpiobase+0x0018: 0x00040000 (GPO_BLINK) DEFAULT
gpiobase+0x0018: 0x00040000 (GPO_BLINK) DIFF
gpiobase+0x001c: 0x00000000 (GP_SER_BLINK)
gpiobase+0x0020: 0x00080000 (GP_SB_CMDSTS)
gpiobase+0x0024: 0x00000000 (GP_SB_DATA)
gpiobase+0x0028: 0x0000     (GPI_NMI_EN)
gpiobase+0x002a: 0x0000     (GPI_NMI_STS)
gpiobase+0x002c: 0x00002c00 (GPI_INV)
gpiobase+0x002c: 0x00000000 (GPI_INV) DEFAULT
gpiobase+0x002c: 0x00002c00 (GPI_INV) DIFF
gpiobase+0x0030: 0x1303f0ff (GPIO_USE_SEL2)
gpiobase+0x0030: 0x020300ff (GPIO_USE_SEL2) DEFAULT
gpiobase+0x0030: 0x1100f000 (GPIO_USE_SEL2) DIFF
gpiobase+0x0034: 0x1f55ffff (GP_IO_SEL2)
gpiobase+0x0034: 0x1f57fff4 (GP_IO_SEL2) DEFAULT
gpiobase+0x0034: 0x0002000b (GP_IO_SEL2) DIFF
gpiobase+0x0038: 0xfcff3f84 (GP_LVL2)
gpiobase+0x0038: 0xa4aa0007 (GP_LVL2) DEFAULT
gpiobase+0x0038: 0x58553f83 (GP_LVL2) DIFF
gpiobase+0x003c: 0x00000000 (RESERVED)
gpiobase+0x0040: 0x00000770 (GPIO_USE_SEL3)
gpiobase+0x0040: 0x00000130 (GPIO_USE_SEL3) DEFAULT
gpiobase+0x0040: 0x00000640 (GPIO_USE_SEL3) DIFF
gpiobase+0x0044: 0x00000bf0 (GP_IO_SEL3)
gpiobase+0x0044: 0x00000ff0 (GP_IO_SEL3) DEFAULT
gpiobase+0x0044: 0x00000400 (GP_IO_SEL3) DIFF
gpiobase+0x0048: 0x00000def (GPIO_LVL3)
gpiobase+0x0048: 0x000000c0 (GPIO_LVL3) DEFAULT
gpiobase+0x0048: 0x00000d2f (GPIO_LVL3) DIFF
gpiobase+0x004c: 0x00000000 (RESERVED)
gpiobase+0x0050: 0x00000000 (RESERVED)
gpiobase+0x0054: 0x00000000 (RESERVED)
gpiobase+0x0058: 0x00000000 (RESERVED)
gpiobase+0x005c: 0x00000000 (RESERVED)
gpiobase+0x0060: 0x01000000 (GP_RST_SEL1)
gpiobase+0x0064: 0x00000000 (GP_RST_SEL2)
gpiobase+0x0068: 0x00000400 (GP_RST_SEL3)
gpiobase+0x0068: 0x00000000 (GP_RST_SEL3) DEFAULT
gpiobase+0x0068: 0x00000400 (GP_RST_SEL3) DIFF
gpiobase+0x006c: 0x00000000 (RESERVED)
gpiobase+0x0070: 0x00000000 (RESERVED)
gpiobase+0x0074: 0x00000000 (RESERVED)
gpiobase+0x0078: 0x00000000 (RESERVED)
gpiobase+0x007c: 0x00000000 (RESERVED)



============= RCBA ==============

RCBA = 0xfed1c000 (MEM)

0x0050: 0x812a0654
pmbase+0x0040: 0x0000     (RESERVED)
pmbase+0x0042: 0x00       (GPE_CNTL)
pmbase+0x0043: 0x00       (RESERVED)
pmbase+0x0044: 0x10e0     (DEVACT_STS)
pmbase+0x0046: 0x0000     (RESERVED)
pmbase+0x0048: 0x00000000 (RESERVED)
pmbase+0x004c: 0x00000000 (RESERVED)
pmbase+0x0050: 0x00       (PM2_CNT)
pmbase+0x0051: 0x00       (RESERVED)
pmbase+0x0052: 0x0000     (RESERVED)
pmbase+0x0054: 0x00001000 (RESERVED)
pmbase+0x0058: 0x00000000 (RESERVED)
pmbase+0x005c: 0x00000000 (RESERVED)
pmbase+0x0060: 0x0004     (TCO_RLD)
pmbase+0x0062: 0x00       (TCO_DAT_IN)
pmbase+0x0063: 0x00       (TCO_DAT_OUT)
pmbase+0x0064: 0x0000     (TCO1_STS)
pmbase+0x0066: 0x0000     (TCO2_STS)
pmbase+0x0068: 0x0800     (TCO1_CNT)
pmbase+0x006a: 0x0008     (TCO2_CNT)
pmbase+0x006c: 0x0000     (TCO_MESSAGE)
pmbase+0x006e: 0x00       (TCO_WDCNT)
pmbase+0x006f: 0x00       (RESERVED)
pmbase+0x0070: 0x03       (SW_IRQ_GEN)
pmbase+0x0071: 0x00       (RESERVED)
pmbase+0x0072: 0x0004     (TCO_TMR)
pmbase+0x0074: 0x00000000 (RESERVED)
pmbase+0x0078: 0x00000000 (RESERVED)
pmbase+0x007c: 0x00000000 (RESERVED)



============= MCHBAR ============

MCHBAR = 0xfed10000 (MEM)

0x0004: 0xffffffff
0x0008: 0x0000ffff
0x000c: 0x000a41f6
0x0018: 0x02001f18
0x0028: 0x0001902f
0x0030: 0x000000ff
0x0034: 0x00000d0b
0x010c: 0x000a41f6
0x0130: 0x000000ff
0x0134: 0x00000d0b
0x0204: 0xffffffff
0x0208: 0x0000ffff
0x020c: 0x000a41f6
0x0218: 0x02101f24
0x0228: 0x00019c3b
0x0230: 0x000000ff
0x0234: 0x00000d0b
0x030c: 0x000a41f6
0x0330: 0x000000ff
0x0334: 0x00000d0b
0x0404: 0x00001b50
0x0408: 0x00000006
0x040c: 0x000a41f6
0x0418: 0x0220202e
0x0428: 0x0009ae0c
0x0430: 0x000000ff
0x0434: 0x00000d0b
0x050c: 0x000a41f6
0x0530: 0x000000ff
0x0534: 0x00000d0b
0x0604: 0xffffffff
0x0608: 0x0000ffff
0x060c: 0x000a41f6
0x0618: 0x01e0203b
0x0628: 0x0009b818
0x0630: 0x000000ff
0x0634: 0x00000d0b
0x070c: 0x000a41f6
0x0730: 0x000000ff
0x0734: 0x00000d0b
0x080c: 0x000a41f6
0x0830: 0x000000ff
0x0834: 0x00000d0b
0x090c: 0x000a41f6
0x0930: 0x000000ff
0x0934: 0x00000d0b
0x0a00: 0x00000004
0x0a04: 0x000b51e4
0x0a08: 0x000b51e4
0x0a0c: 0x0400cfc9
0x0a10: 0x00003fff
0x0b04: 0x000b51e4
0x0b08: 0x000b51e4
0x0b0c: 0x01fc8fc0
0x0b10: 0x00003fff
0x0c00: 0x00000004
0x0c04: 0x000c51eb
0x0c14: 0x0424a249
0x0c1c: 0x000002ff
0x0c20: 0x0000ffff
0x0c34: 0x0000110e
0x0d04: 0x000c51eb
0x0d14: 0x001c71c7
0x0d1c: 0x000002ff
0x0d20: 0x0000ffff
0x0d34: 0x0000110e
0x0e00: 0x00000004
0x0e04: 0x000b51e4
0x0e08: 0x000b51e4
0x0e0c: 0x0400cfc9
0x0e10: 0x00003fff
0x0f04: 0x000b51e4
0x0f08: 0x000b51e4
0x0f0c: 0x01fc8fc0
0x0f10: 0x00003fff
0x1004: 0xffffffff
0x100c: 0x000a41f6
0x1018: 0x02012214
0x1028: 0x00020b29
0x1030: 0x000000ff
0x1034: 0x00000d0b
0x110c: 0x000a41f6
0x1130: 0x000000ff
0x1134: 0x00000d0b
0x1204: 0xffffffff
0x120c: 0x000a41f6
0x1218: 0x0211211d
0x1228: 0x00021533
0x1230: 0x000000ff
0x1234: 0x00000d0b
0x130c: 0x000a41f6
0x1330: 0x000000ff
0x1334: 0x00000d0b
0x1404: 0xffffffff
0x140c: 0x000a41f6
0x1418: 0x01e11f2a
0x1428: 0x00021c3c
0x1430: 0x000000ff
0x1434: 0x00000d0b
0x150c: 0x000a41f6
0x1530: 0x000000ff
0x1534: 0x00000d0b
0x1604: 0xffffffff
0x160c: 0x000a41f6
0x1618: 0x02011f35
0x1628: 0x000a2100
0x1630: 0x000000ff
0x1634: 0x00000d0b
0x170c: 0x000a41f6
0x1730: 0x000000ff
0x1734: 0x00000d0b
0x1810: 0x0c324324
0x1814: 0x0ca57a4c
0x1818: 0x00000400
0x1910: 0x0c324324
0x1914: 0x0ca57a4c
0x1918: 0x00000400
0x4000: 0x00187999
0x4004: 0x0a145454
0x4008: 0x0a024220
0x400c: 0x00005690
0x4020: 0x00100005
0x4024: 0x20222020
0x4028: 0x000e0100
0x4034: 0x0003e97d
0x4038: 0xeab8b389
0x403c: 0x387b4565
0x40a8: 0x01000040
0x40ac: 0x00000040
0x40b0: 0x00000040
0x40b4: 0xffffffff
0x40b8: 0x00040000
0x4200: 0x02460000
0x4204: 0x02000320
0x4208: 0x02000320
0x420c: 0x02060400
0x4210: 0x00000244
0x4214: 0x00000242
0x4218: 0x00000242
0x421c: 0x00000240
0x4220: 0x0001f006
0x4224: 0x0001f201
0x4228: 0x0001f105
0x422c: 0x0001f002
0x4230: 0x00282004
0x4234: 0x08281064
0x4238: 0x04281064
0x423c: 0x00280c01
0x4244: 0x000407e3
0x4248: 0x000407e3
0x4278: 0xd799e4bc
0x4284: 0x000c0000
0x428c: 0x00000044
0x4290: 0x00004080
0x4294: 0x0000980f
0x4298: 0x5a6b144f
0x429c: 0x00000290
0x42a0: 0x00001004
0x42a4: 0x41907200
0x42ac: 0x00000001
0x4360: 0x00000320
0x4364: 0x014f7e72
0x4368: 0x000001ff
0x436c: 0x000001ff
0x4380: 0x00000aaa
0x4384: 0x00cc6fff
0x4388: 0x5f7003ff
0x438c: 0x551d1519
0x4400: 0x00146666
0x4404: 0x86104344
0x440c: 0x0000596a
0x4420: 0x00100005
0x4424: 0x20202020
0x4428: 0x000e0000
0x4434: 0x000335ed
0x4438: 0xa7d4652d
0x443c: 0x7cd432f2
0x44a8: 0x01000040
0x44ac: 0x00000040
0x44b0: 0x00000040
0x44b4: 0xffffffff
0x44b8: 0x00040000
0x4600: 0x00060002
0x4604: 0x00060400
0x4614: 0x00000288
0x4620: 0x00000007
0x4624: 0x0001f003
0x4630: 0x000f1001
0x4634: 0x01901001
0x468c: 0x00000044
0x4690: 0x00004080
0x4694: 0x0000980f
0x4698: 0x46b41004
0x46a4: 0x0100b200
0x4780: 0x00000aaa
0x4788: 0x5f7003ff
0x478c: 0x551d1519
0x4c00: 0x00187999
0x4c04: 0x0a145454
0x4c08: 0x0a024220
0x4c0c: 0x00005690
0x4c20: 0x00100005
0x4c24: 0x20222020
0x4c28: 0x000e0100
0x4c34: 0x0003e97d
0x4c38: 0xeab8b389
0x4c3c: 0x387b4565
0x4ca8: 0x01000040
0x4cac: 0x00000040
0x4cb0: 0x00000040
0x4cb4: 0xffffffff
0x4cb8: 0x00040000
0x4e00: 0x02460000
0x4e04: 0x02000320
0x4e08: 0x02000320
0x4e0c: 0x02060400
0x4e10: 0x00000244
0x4e14: 0x00000242
0x4e18: 0x00000242
0x4e1c: 0x00000240
0x4e20: 0x0001f006
0x4e24: 0x0001f201
0x4e28: 0x0001f105
0x4e2c: 0x0001f002
0x4e30: 0x00282004
0x4e34: 0x08281064
0x4e38: 0x04281064
0x4e3c: 0x00280c01
0x4e44: 0x000407e3
0x4e48: 0x000407e3
0x4e78: 0xd799e798
0x4e84: 0x000c0000
0x4e8c: 0x00000044
0x4e90: 0x00004080
0x4e94: 0x0000980f
0x4e98: 0x5a6b144f
0x4e9c: 0x00000290
0x4ea0: 0x00001004
0x4ea4: 0x41907200
0x4eac: 0x00000001
0x4f60: 0x00000320
0x4f64: 0x014f7e72
0x4f80: 0x00000aaa
0x4f84: 0x00cc6fff
0x4f88: 0x5f7003ff
0x4f8c: 0x551d1519
0x5000: 0x00000024
0x5004: 0x00610008
0x5008: 0x00600000
0x500c: 0x00600000
0x5020: 0x00000006
0x5030: 0x0000019f
0x5034: 0x01010101
0x5044: 0x076f0b18
0x5048: 0x01ca8c7b
0x5050: 0x063d7f2a
0x5054: 0x036e6b41
0x5058: 0x11b6917a
0x5060: 0x000100ff
0x5064: 0x000330f0
0x5074: 0x00000010
0x5080: 0x00002016
0x5084: 0x0001044c
0x5094: 0xffffffff
0x50fc: 0x0000008f
0x541c: 0x30000000
0x5500: 0x00000001
0x5880: 0xca9171e7
0x5888: 0x00e4dad0
0x5890: 0x0008d799
0x5924: 0x00000010
0x5928: 0x03bf4f50
0x592c: 0x00100511
0x5930: 0x01e00208
0x5934: 0x000a02a0
0x5938: 0x000a1003
0x593c: 0x0864f677
0x5954: 0x00040000
0x5958: 0x60012100
0x595c: 0x00001000
0x5964: 0x2a086b09
0x5968: 0x2a085ae0
0x596c: 0xa5ac5c55
0x5978: 0x00000021
0x597c: 0x00000021
0x5980: 0x0000001d
0x5984: 0x37918ab1
0x5990: 0x000000ff
0x5994: 0x000000ff
0x5998: 0x00111116
0x599c: 0x00661400
0x59b0: 0x80000380
0x59b4: 0x18141494
0x59b8: 0x80000118
0x59bc: 0x18141494
0x59c0: 0x88490000
0x5d10: 0x16040307
0x5d14: 0x80000000
0x5d20: 0x00000005
0x5da8: 0x00000001
0x5e00: 0x00000005
0x5e04: 0x00000005
0x5efc: 0xffff0000
0x5f00: 0x80002707
0x5f04: 0x1800001a
0x5f08: 0x0000001a
0x5f0c: 0x1800001a
0x5f10: 0x32039010
0x5f14: 0x801db100
0x5f18: 0x1b016000
0x6000: 0x00000004
0x6008: 0x800000d8
0x6010: 0xfff00000
0x6014: 0x0000007f
0x6020: 0x00000001
0x6030: 0x000700b0
0x6034: 0x000700b0
0x6200: 0x88450000
0x63fc: 0x00000001
0x6410: 0x00000f00
0x6430: 0x00fac688
0x6434: 0x00fac688
0x6440: 0x00463000
0x6444: 0x104dc000
0x6800: 0x80000044
0x7000: 0x80444444
0x7400: 0x09249249
0x7404: 0x00120249
0x7408: 0x01ffffff
0x740c: 0xb124f851
0x7410: 0x00000017
0x7500: 0x000f0000
0x7504: 0x000000b0
0x77fc: 0x00000001
0x7800: 0x00444444
0x7804: 0x00004444
0x7ffc: 0x00000001
 .tCK = TCK_MHZ666,
.rankmap = { 0x4, 0x0 },
.mad_dimm = { 0x610008, 0x600000 },
/* encoded tWR mismatch: 7, 5 */
/* CAS mismatch: 19, 9. */
.mobile = 1,
.CAS = 19 /* 19 clocks = 28.500 ns */,
.tWR = 10 /* 10 clocks = 15.000 ns */,
.reg_4004_b30 = { 0, 0 },
.tFAW = 20 /* 20 clocks = 30.000 ns */,
.tWTR = 5 /* 5 clocks = 7.500 ns */,
.tCKE = 4 /* 4 clocks = 6.000 ns */,
.tRTP = 5 /* 5 clocks = 7.500 ns */,
.tRRD = 4 /* 4 clocks = 6.000 ns */,
.tRAS = 24 /* 24 clocks = 36.000 ns */,
.tCWL = 7 /* 7 clocks = 10.500 ns */,
.tRP = 9 /* 9 clocks = 13.500 ns */,
.tRCD = 9 /* 9 clocks = 13.500 ns */,
.tXPDLL = 16 /* 16 clocks = 24.000 ns */,
.tXP = 4 /* 4 clocks = 6.000 ns */,
.tAONPD = 86 /* 86 clocks = 129.000 ns */,
.tREFI = 5199 /* 5199 clocks = 7798.500 ns */,
.tRFC = 107 /* 107 clocks = 160.500 ns */,
.tMOD = 12 /* 12 clocks = 18.000 ns */,
.tXSOffset = 112 /* 112 clocks = 168.000 ns */,
/* tXSOffset mismatch: 112, 7 */
.reg5064b0 = 0xf0,
/* mismatch 0x330f0000, 0x73.  */
.channel_size_mb = { ?, 0 },
/* CH0S1: 2048 MiB  */
/* SPD matching current mode:  */
/* CH0S1  */
00: 92 11 0b 03 03 00 00 01 03 52 01 08 0c 00 00 80 
10: e4 78 6c 30 6c 11 20 81 04 05 3c 3c 00 f0 00 00 
20: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
30: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 65 00 
40: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
50: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
60: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
70: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b8 08 
80: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
90: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
b0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
c0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
d0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
f0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 




============= EPBAR =============

EPBAR = 0xfed19000 (MEM)

0x0000: 0x04010002
0x0004: 0x00000001
0x0010: 0x00000001
0x0014: 0x80000001
0x001c: 0x00008001
0x0020: 0x81000002
0x0040: 0x00010005
0x0044: 0x00010501
0x0050: 0x01010001
0x0058: 0xfed18000
0x0060: 0x02010003
0x0068: 0x00008000
0x0070: 0x03000002
0x0080: 0x04000002
0x0090: 0x05000002



============= DMIBAR ============

DMIBAR = 0xfed18000 (MEM)

dmibase+0x0000: 0x04010002 (DMI VCECH)
dmibase+0x0004: 0x00000001 (DMI PVCCAP1)
dmibase+0x0008: 0x00000000 (DMI PVVAP2)
dmibase+0x000c: 0x0000     (DMI PVCCTL)
dmibase+0x0010: 0x00000001 (DMI VC0RCAP)
dmibase+0x0014: 0x80000019 (DMI VC0RCTL)
dmibase+0x001a: 0x0000     (DMI VC0RSTS)
dmibase+0x001c: 0x00008001 (DMI VC1RCAP)
dmibase+0x0020: 0x81000022 (DMI VC1RCTL)
dmibase+0x0026: 0x0000     (DMI VC1RSTS)
dmibase+0x0028: 0x00000001 (DMI VCPRCAP)
dmibase+0x002c: 0x82000044 (DMI VCPRCTL)
dmibase+0x0032: 0x0000     (DMI VCPRSTS)
dmibase+0x0034: 0x00008000 (DMI VCMRCAP)
dmibase+0x0038: 0x87000080 (DMI VCMRCTL)
dmibase+0x003e: 0x0000     (DMI VCMRSTS)
dmibase+0x0044: 0x01010202 (DMI ESC)
dmibase+0x0050: 0x00020001 (DMI LE1D)
dmibase+0x0058: 0xfed1c000 (DMI LE1A)
dmibase+0x005c: 0x00000000 (DMI LUE1A)
dmibase+0x0060: 0x00010001 (DMI LE2D)
dmibase+0x0068: 0xfed19000 (DMI LE2A)
dmibase+0x0084: 0x00012c42 (LCAP)
dmibase+0x0088: 0x0003     (LCTL)
dmibase+0x008a: 0x0042     (LSTS)
dmibase+0x0098: 0x0002     (LCTL2)
dmibase+0x009a: 0x0000     (LSTS2)
dmibase+0x0bc0: 0xe978861c (AFE_BMUF0)
dmibase+0x0bc4: 0x0001505b (RSVD)
dmibase+0x0bc8: 0x00375af6 (RSVD)
dmibase+0x0bcc: 0x01100000 (AFE_BMUT0)


========= PCIEXBAR ========

PCIEXBAR: 0xf8000000

PCIe 00:01.0 extended config space:
0000: 86 80 01 01 07 00 10 00 09 00 04 06 10 00 81 00
0010: 00 00 00 00 00 00 00 00 00 01 01 00 30 30 00 20
0020: 00 8b 00 8c 01 80 f1 89 00 00 00 00 00 00 00 00
0030: 00 00 00 00 88 00 00 00 00 00 00 00 0b 01 18 00
0040: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0050: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0060: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0070: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0a
0080: 01 90 03 c8 08 00 00 00 0d 80 00 00 28 10 7e 04
0090: 05 a0 00 00 00 10 e0 fe 21 40 00 00 00 00 00 00
00a0: 10 00 42 01 00 80 00 00 00 00 00 00 02 2d 21 02
00b0: 43 00 82 50 80 25 0c 00 00 00 48 00 00 00 00 00
00c0: 00 00 00 00 00 08 00 00 00 00 00 00 00 00 00 00
00d0: 42 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00
00e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
00f0: 00 00 00 00 00 00 01 00 00 00 00 00 00 00 10 00
0100: 02 00 01 14 00 00 00 00 00 00 00 00 00 00 00 00
0110: 01 00 00 00 ff 00 00 80 00 00 00 00 00 00 00 00
0120: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0130: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0140: 05 00 01 00 00 01 01 02 00 00 00 00 00 00 00 00
0150: 01 00 01 00 00 00 00 00 00 90 d1 fe 00 00 00 00
0160: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0170: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0180: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0190: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
01a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
01b0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
01c0: 01 00 01 00 00 00 00 00 00 00 00 00 10 40 06 00
01d0: 00 00 00 00 00 20 00 00 00 00 00 00 00 00 00 00
01e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
01f0: 00 00 00 00 00 00 00 00 00 08 01 00 00 10 a0 7c
0200: 00 00 00 80 00 80 f4 00 b0 74 00 00 00 00 00 00
0210: 00 00 00 00 ff 00 07 00 6c 0b 5b 0f 6d 0b 6d 0b
0220: 00 00 00 00 1d 00 01 00 00 00 00 00 28 32 42 00
0230: 0c 00 00 28 bc b5 bc 4a 2a 02 47 20 00 00 00 00
0240: 00 00 00 00 00 00 00 00 00 00 00 00 01 00 00 00
0250: 20 01 a0 00 30 2f 14 00 04 06 00 60 00 00 00 00
0260: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0270: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0280: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0290: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
02a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
02b0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
02c0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
02d0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
02e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
02f0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0300: 52 0f d2 00 92 00 22 00 bc 00 32 00 52 05 56 00
0310: 5a 05 96 00 00 00 32 00 45 00 45 00 00 80 00 80
0320: 08 30 08 30 00 00 00 00 00 00 00 00 08 00 01 00
0330: 00 00 0a 00 00 00 00 00 00 00 00 00 00 00 00 00
0340: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0350: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0360: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0370: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0380: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0390: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
03a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
03b0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
03c0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
03d0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
03e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
03f0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0400: 0b 00 01 14 01 00 00 0c 0d 00 10 04 ef 01 81 02
0410: 03 00 00 00 02 00 00 00 1f 00 00 00 00 00 80 00
0420: 00 00 00 00 00 00 00 00 02 00 40 00 00 00 00 00
0430: 00 00 00 00 00 00 00 00 ff ff 00 00 00 00 00 00
0440: 00 0b 0b 00 00 00 00 00 00 00 00 00 00 00 00 00
0450: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0460: 00 00 00 00 00 00 00 00 84 00 00 06 00 0f 00 00
0470: bc d6 c2 ab ff ff 00 00 00 00 00 00 00 00 00 00
0480: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0490: 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00
04a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
04b0: 00 00 00 00 00 00 00 00 fa 00 00 00 c8 c8 00 00
04c0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
04d0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
04e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
04f0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0500: 00 00 00 00 00 00 03 00 01 00 00 00 00 00 00 00
0510: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0520: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0530: b0 5d 4c 91 e0 25 0b 0b 00 00 00 00 00 00 00 00
0540: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0550: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0560: 00 00 00 e0 00 00 00 00 00 00 00 e0 00 00 00 00
0570: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0580: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0590: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
05a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
05b0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
05c0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
05d0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
05e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
05f0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0600: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0610: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0620: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0630: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0640: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0650: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0660: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0670: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0680: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
0690: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
06a0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
06b0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
06c0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
06d0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
06e0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
06f0: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
